EstacaoCodigo;NivelConsistencia;Data;Media;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
36160000;2;01/10/1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1985;15.831;41.878;41.878;41.878;41.878;41.089;41.089;41.089;40.307;40.307;40.307;39.533;39.533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1985;58.224;74.739;72.584;70.463;68.375;67.344;75.83;80.277;78.036;73.657;68.375;66.322;64.302;62.317;60.365;58.446;56.561;54.71;52.892;51.107;49.355;47.636;45.95;44.297;44.297;43.482;43.482;43.482;42.676;42.676;42.676;
36160000;2;01/05/1985;490.367;2565.27;3393.178;2035.663;1151.908;734.88;620.361;507.031;397.86;333.78;346.11;328.916;284.626;241.726;225.623;198.883;175.678;154.024;139.931;125.127;120.86;115.296;109.872;126.567;120.86;112.566;104.59;99.449;93.219;82.552;78.036;76.929
36160000;2;01/04/1985;994.82;1063.13;712.607;557.305;819.732;880.474;784.413;672.735;918.049;909.625;1171.09;1523.623;1964.87;1926.827;2061.743;1574.056;1254.531;918.049;1845.778;909.625;590.036;459.319;358.682;368.915;727.414;947.862;665.619;616.951;567.018;712.607;1361.909;
36160000;2;01/03/1985;297.562;70.463;80.277;80.277;93.219;95.685;71.519;67.344;75.83;69.415;82.552;64.302;51.995;45.95;38.768;35.246;41.089;48.491;37.864;37.864;69.415;91.999;78.036;102.002;128.016;241.726;772.827;1017.948;1185.589;1907.956;1377.639;1063.13
36160000;2;01/02/1985;218.08;120.86;72.584;39.533;47.636;120.86;72.584;39.533;47.636;46.789;36.977;30.4;60.365;46.789;64.302;138.41;180.895;212.025;395.18;600.053;687.09;986.953;807.866;497.891;307.504;167.167;125.127;84.862;68.375;;;
36160000;2;01/01/1985;12.681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.676;24.05;139.931;36.977;24.05;17.649;15.187;37.864;54.71
36160000;2;01/12/1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1984;1.1;2.126;2.126;2.013;2.013;2.013;1.906;1.906;1.906;1.802;1.802;1.802;1.702;1.702;1.702;1.606;1.515;1.515;1.515;1.427;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1984;2.833;4.024;3.846;3.846;3.674;3.674;3.508;3.347;3.191;3.041;2.895;2.755;2.755;2.62;2.62;2.62;2.62;2.62;2.62;2.62;2.62;2.62;2.62;2.62;2.62;2.489;2.364;2.364;2.242;2.126;2.126;2.126
36160000;2;01/06/1984;6.667;11.773;11.389;11.014;11.014;10.648;10.29;9.941;9.601;8.946;8.323;7.447;6.385;6.138;5.663;4.397;3.674;3.508;3.347;4.024;4.207;4.397;4.794;5.001;5.215;5.663;5.215;4.794;4.592;4.397;4.207;
36160000;2;01/05/1984;75.84;336.227;363.779;129.474;269.179;295.946;120.86;73.657;56.561;81.41;100.721;60.365;49.355;36.104;28.896;27.446;31.958;41.089;34.402;25.37;19.256;19.256;17.649;17.136;16.141;15.659;15.187;14.726;14.275;13.403;12.981;12.569
36160000;2;01/04/1984;443.177;7.447;6.902;6.902;7.171;100.721;400.55;637.564;644.516;456.422;154.024;186.195;208.223;267.011;152.422;129.474;384.556;1279.664;1677.596;811.811;459.319;494.864;1035.894;1234.618;772.827;450.657;258.431;187.979;258.431;368.915;254.198;
36160000;2;01/03/1984;15.044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.174;22.163;32.759;59.401;41.878;45.95;52.892;51.995;51.995;28.164;20.384;12.981;10.648;8.946;8.023
36160000;2;01/02/1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
36160000;2;01/01/1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/05/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/04/1983;0.622;0.514;0.309;0.252;0.202;0.119;0.44;0.682;3.362;3.156;2.765;2.064;1.47;1.213;0.776;0.514;0.371;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/03/1983;0.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.981;1.338;0.981;0.776;0.514
36160000;2;01/02/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
36160000;2;01/01/1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1982;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309
36160000;2;01/06/1982;0.736;1.47;1.47;1.338;1.213;0.981;0.776;0.682;0.595;0.514;0.44;0.371;0.309;0.309;0.252;0.252;0.202;0.157;1.338;1.338;1.338;1.094;1.213;0.981;0.875;0.682;0.514;0.44;0.309;0.309;0.309;
36160000;2;01/05/1982;5.131;14.124;12.399;10.409;8.948;8.261;7.285;6.084;5.801;5.801;5.526;5.258;5.258;4.996;4.742;4.495;4.254;4.254;4.021;4.021;3.794;3.575;3.575;3.362;3.362;3.156;2.957;2.58;2.064;1.609;1.609;1.47
36160000;2;01/04/1982;27.522;4.742;4.495;4.495;4.742;4.742;4.254;4.254;4.021;3.575;3.575;3.575;3.156;3.156;3.362;3.575;3.575;11.986;55.571;100.244;165.235;82.245;35.812;39.553;76.639;69.22;35.088;27.629;24.548;21.658;16.935;
36160000;2;01/03/1982;10.779;3.575;3.575;3.575;3.575;3.362;3.362;4.254;6.974;10.792;17.43;26.997;33.661;30.903;25.757;20.016;15.031;12.819;11.581;10.792;10.409;8.948;8.261;7.603;7.285;6.974;6.974;6.974;6.374;5.801;5.258;5.258
36160000;2;01/02/1982;6.38;10.409;9.302;9.302;9.302;11.581;14.124;10.792;8.948;8.261;7.603;6.67;6.67;6.084;4.742;3.794;4.021;4.495;4.495;4.495;4.495;4.021;3.575;3.575;3.575;3.575;3.575;3.575;3.575;;;
36160000;2;01/01/1982;3.344;0.309;0.309;0.309;0.309;0.309;0.157;1.609;0.875;0.157;0.157;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.371;0.371;1.609;0.44;0.309;0.309;0.514;1.609;13.682;32.96;25.757;18.441
36160000;2;01/12/1981;0.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.595;0.371;0.514;0.44;0.514;0.44;0.309;0.309;0.309;0.309;0.309;0.309;0.309
36160000;2;01/11/1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/05/1981;1.229;5.258;4.742;4.254;3.794;3.362;2.957;2.58;2.229;1.906;1.609;1.338;1.094;0.875;0.682;0.514;0.371;0.252;0.157;0.086;0.036;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/04/1981;221.898;1106.863;949.148;1194.863;1231.029;657.547;394.502;199.453;158.787;129.95;111.92;76.639;54.656;42.688;35.812;33.661;32.96;32.267;31.581;28.268;26.374;25.149;23.369;18.441;13.682;10.033;8.948;8.261;7.603;6.67;5.801;
36160000;2;01/03/1981;209.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036;0.157;10.409;204.87;433.595;246.871;134.306;227.283;381.891;256.977;310.624;1005.81;1030.609;760.493;321.979;181.932;217.799;760.493
36160000;2;01/02/1981;1.041;0.682;0.514;0.309;0.119;0.44;1.47;3.575;10.033;3.575;2.229;1.213;0.981;0.595;0.682;0.514;0.371;0.252;0.514;0.309;0.202;0.157;0.157;0.119;0.086;0.058;0;0;0;;;
36160000;2;01/01/1981;0.516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.957;6.67;2.229;2.229;1.906
36160000;2;01/12/1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1980;0.091;0.252;0.252;0.202;0.202;0.202;0.202;0.202;0.202;0.202;0.157;0.157;0.157;0.157;0.157;0.119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1980;0.202;0.252;0.252;0.252;0.252;0.252;0.252;0.202;0.157;0.157;0.157;0.309;0.252;0.202;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.157;0.252;0.252;0.252;0.252;0.252
36160000;2;01/06/1980;0.42;0.682;0.682;0.682;0.595;0.514;0.514;0.514;0.44;0.44;0.44;0.44;0.44;0.44;0.44;0.371;0.371;0.309;0.309;0.309;0.309;0.309;0.309;0.309;0.252;0.252;0.514;0.371;0.371;0.371;0.309;
36160000;2;01/05/1980;3.084;2.064;1.906;1.906;1.754;1.338;19.483;13.247;8.601;5.526;4.495;3.794;3.156;2.765;2.401;2.229;1.906;1.754;1.609;1.609;1.47;1.338;1.338;1.213;1.094;0.981;1.47;1.213;1.094;0.981;0.981;0.875
36160000;2;01/04/1980;6.896;7.929;7.603;8.948;12.819;20.556;22.221;13.682;11.183;10.033;8.948;8.261;7.603;6.974;5.801;4.742;4.254;5.258;4.742;4.254;3.794;3.362;3.362;3.156;2.957;2.765;2.58;2.401;2.229;2.229;2.229;
36160000;2;01/03/1980;63.395;94.042;98.987;138.737;105.352;75.555;106.649;160.387;122.852;98.987;143.241;176.837;98.987;65.159;52.851;50.203;45.949;48.477;41.892;35.088;29.57;25.149;21.658;22.221;18.958;16.448;14.124;12.819;12.399;11.581;10.792;9.302
36160000;2;01/02/1980;83.983;1.906;1.609;1.338;1.094;1.094;0.875;0.875;0.981;1.338;1.754;20.556;44.302;28.268;18.441;14.124;17.932;20.556;76.639;252.91;277.811;310.624;297.274;176.837;143.241;94.042;84.54;199.453;204.87;140.23;;
36160000;2;01/01/1980;6.236;0;0;0;0;0;0;0;0;0;2.765;2.229;1.213;0.595;1.609;3.156;15.968;56.493;29.57;19.483;11.986;8.601;7.285;6.084;4.996;4.021;3.362;3.362;3.156;2.58;2.58;2.229
36160000;2;01/12/1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1979;0.142;0.058;0.058;0.036;0.036;0.036;0.157;1.338;0.595;0.202;0.086;0.058;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.371;0.44;0.157;0.086;0.036;0.036;0.036;0.036;0.036;0.036;
36160000;2;01/08/1979;0.048;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.058;0.058;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.086;0.086;0.157;0.086;0.086
36160000;2;01/07/1979;0.079;0.202;0.202;0.157;0.157;0.157;0.157;0.157;0.157;0.119;0.086;0.086;0.086;0.058;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036;0.036
36160000;2;01/06/1979;0.85;1.906;1.609;1.609;1.609;1.47;1.338;1.213;1.213;1.094;1.094;0.981;0.875;0.875;0.981;0.875;0.981;0.875;0.776;0.682;0.514;0.371;0.309;0.309;0.309;0.309;0.309;0.252;0.252;0.252;0.252;
36160000;2;01/05/1979;21.337;46.783;38.79;32.267;32.96;29.57;34.371;140.23;95.266;37.285;22.221;18.958;17.932;17.43;16.448;18.441;7.285;6.67;5.801;5.258;4.495;4.254;3.794;3.575;3.362;3.156;2.957;2.765;2.58;2.401;2.229;1.906
36160000;2;01/04/1979;4.089;2.229;2.957;4.742;4.254;3.575;3.362;3.362;3.362;3.156;2.957;4.254;4.495;3.794;3.362;3.156;3.156;3.156;2.957;2.58;2.58;2.58;2.957;2.58;4.254;3.575;3.794;2.765;6.374;5.258;21.103;
36160000;2;01/03/1979;4.127;1.213;1.213;1.338;1.213;1.213;1.338;1.338;1.338;1.338;1.338;1.338;1.213;7.285;8.261;24.548;17.43;10.792;8.261;5.526;4.742;4.021;3.575;2.765;2.229;1.906;1.906;1.609;2.064;1.609;1.906;2.064
36160000;2;01/02/1979;2.035;4.021;3.362;2.58;2.229;1.906;5.526;4.495;3.362;2.401;1.906;1.609;1.754;1.609;2.229;1.609;1.47;1.213;0.875;0.875;1.609;1.338;1.338;1.338;1.338;1.213;1.338;1.213;1.213;;;
36160000;2;01/01/1979;4.147;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;0.064;1.457;2.034;28.331;14.124;9.302;7.929;5.258;4.495;4.495;6.67;4.495;2.765;8.601;8.948;7.929;6.084;4.742
36160000;2;01/12/1978;0.089;0.064;0.152;0.125;0.152;0.125;0.102;0.102;0.081;0.102;0.125;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.064;0.064;0.064;0.064;0.064;0.064;0.125;0.125;0.081;0.081;0.081;0.064;0.064;0.064
36160000;2;01/11/1978;0.075;0.081;0.081;0.081;0.081;0.064;0.064;0.064;0.081;0.081;0.081;0.081;0.081;0.081;0.064;0.064;0.064;0.064;0.064;0.064;0.049;0.049;0.049;0.049;0.049;0.049;0.049;0.049;0.182;0.152;0.125;
36160000;2;01/10/1978;0.123;0.081;0.081;0.081;0.182;0.152;0.125;0.125;0.182;0.182;0.182;0.182;0.125;0.125;0.152;0.182;0.182;0.125;0.102;0.081;0.064;0.081;0.081;0.102;0.125;0.152;0.081;0.102;0.081;0.081;0.125;0.102
36160000;2;01/09/1978;0.117;0.125;0.125;0.125;0.102;0.102;0.081;0.102;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.102;0.102;0.102;0.102;0.102;0.081;0.152;0.125;0.125;0.125;0.125;0.125;0.102;0.102;0.182;0.125;
36160000;2;01/08/1978;0.431;1.215;1.001;0.73;0.73;0.904;0.73;0.579;0.512;0.451;0.451;0.451;0.395;0.296;0.451;0.451;0.451;0.451;0.451;0.451;0.395;0.296;0.216;0.182;0.182;0.152;0.152;0.125;0.125;0.125;0.125;0.125
36160000;2;01/07/1978;1.172;1.001;1.001;1.001;0.904;0.904;0.904;0.904;0.814;0.814;0.73;0.651;0.651;0.651;1.001;1.729;1.589;1.215;1.104;0.904;0.814;1.104;2.199;1.729;1.215;0.904;1.332;1.729;1.729;2.034;1.729;1.332
36160000;2;01/06/1978;2.477;6.167;5.212;4.633;4.099;4.099;3.849;3.608;3.608;3.378;3.158;2.947;2.555;2.372;2.199;2.034;1.878;1.878;1.729;1.589;1.589;1.457;1.332;1.215;1.104;1.104;1.104;1.104;1.104;1.104;1.104;
36160000;2;01/05/1978;37.853;29.667;19.861;28.331;37.578;96.498;282.078;161.995;73.39;50.799;41.491;49.035;36.819;27.675;21.547;18.776;16.272;14.42;13.835;13.835;13.835;13.267;13.267;12.177;10.657;9.269;22.71;13.267;9.717;8.007;6.865;6.51
36160000;2;01/04/1978;12.271;4.917;4.361;3.849;3.608;3.378;5.212;3.378;10.657;8.834;8.834;21.547;17.207;9.717;8.007;6.51;4.917;4.099;3.608;2.947;2.555;2.372;2.199;2.199;23.904;40.692;63.046;21.547;26.386;28.331;19.315;
36160000;2;01/03/1978;24.868;77.753;62.056;38.345;39.119;28.331;28.995;26.386;23.303;18.245;14.42;15.638;11.149;21.547;21.547;42.297;81.11;45.602;33.863;27.027;20.415;16.272;12.177;10.18;8.414;7.232;6.865;6.167;7.232;7.232;6.167;5.837
36160000;2;01/02/1978;19.667;6.865;6.865;6.167;4.917;4.099;3.378;3.158;2.947;2.555;2.947;6.51;115.958;43.111;37.578;28.331;21.547;16.272;13.835;13.267;9.717;7.232;6.167;5.518;5.212;4.361;6.167;47.303;118.691;;;
36160000;2;01/01/1978;13.193;0.296;1.729;1.215;2.034;1.457;1.104;1.001;0.904;0.814;0.814;0.73;0.73;0.579;0.73;0.579;0.814;3.378;10.657;94.042;79.983;43.934;32.433;20.977;16.7;25.754;19.861;14.42;10.657;7.613;6.865;6.167
36160000;2;01/12/1977;0.229;0.254;0.254;0.216;0.216;0.216;0.216;0.216;0.216;0.216;0.216;0.216;0.254;0.216;0.254;0.343;0.254;0.254;0.254;0.254;0.254;0.254;0.216;0.216;0.216;0.216;0.216;0.182;0.182;0.182;0.182;0.254
36160000;2;01/11/1977;0.294;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.216;0.216;0.216;0.216;0.216;0.254;0.579;0.579;0.579;0.579;0.343;
36160000;2;01/10/1977;0.364;0.395;0.343;0.579;0.512;0.451;0.579;0.451;0.451;0.451;0.451;0.395;0.395;0.343;0.343;0.343;0.343;0.343;0.343;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.254;0.254
36160000;2;01/09/1977;0.65;0.814;0.814;0.814;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.651;0.651;0.651;0.651;0.579;0.512;0.512;0.579;0.579;0.579;0.579;0.579;0.451;0.395;0.343;
36160000;2;01/08/1977;1.403;1.878;1.878;1.878;2.034;1.878;1.878;1.878;1.878;1.878;1.878;1.589;1.589;1.589;1.457;1.457;1.332;1.332;1.215;1.215;1.104;1.104;1.104;1.104;1.001;1.104;1.001;1.001;0.73;0.904;0.814;0.814
36160000;2;01/07/1977;3.884;6.167;6.167;5.518;5.212;6.865;5.212;4.917;5.212;4.917;4.633;4.361;4.361;4.361;4.361;3.849;3.608;3.608;3.378;3.378;3.158;2.947;2.746;2.746;2.746;2.746;2.555;2.372;2.199;2.199;2.034;1.878
36160000;2;01/06/1977;11.831;18.245;17.722;17.722;17.207;16.7;15.638;16.7;16.7;15.021;13.267;13.267;13.267;15.021;13.267;13.267;12.714;10.657;9.717;9.269;8.414;7.613;7.613;8.414;7.613;6.865;6.51;6.167;5.518;7.613;7.232;
36160000;2;01/05/1977;63.831;256.977;195.882;155.612;106.649;90.418;78.864;64.044;76.65;81.11;69.156;59.133;44.764;65.05;113.258;82.245;53.505;44.764;39.902;31.034;27.027;25.754;28.995;27.675;25.129;20.977;19.315;16.7;17.207;16.7;22.71;21.547
36160000;2;01/04/1977;127.977;140.23;308.378;192.345;94.042;140.23;146.284;117.321;86.867;68.117;61.074;55.349;49.035;81.11;299.478;265.211;194.11;125.666;88.042;65.05;59.133;54.423;43.111;36.819;33.144;30.347;28.331;32.433;122.852;357.298;463.466;
36160000;2;01/03/1977;100.537;65.05;51.693;61.074;122.852;190.589;240.907;131.394;129.95;78.864;71.257;53.505;74.468;158.787;171.815;117.321;111.92;273.578;152.47;114.604;90.418;72.319;78.864;68.117;53.505;44.764;44.764;63.046;72.319;60.099;48.165;48.165
36160000;2;01/02/1977;21.285;16.272;14.42;13.267;13.267;13.267;13.267;13.267;33.144;17.722;17.722;41.491;27.027;25.129;22.124;15.638;12.177;9.717;6.865;6.865;6.865;13.835;22.124;18.776;15.021;13.267;31.034;50.799;91.618;;;
36160000;2;01/01/1977;2.917;0.343;0.343;0.343;0.395;0.395;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.395;0.395;0.395;0.579;0.579;0.579;0.512;0.451;0.512;0.579;0.579;0.579;0.579;1.215;1.729;6.865;22.124;26.386;20.415
36160000;2;01/12/1976;0.382;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.296;0.296;0.296;0.395;0.73;0.451;0.451;0.451;0.451;0.451;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.343;0.343;0.343
36160000;2;01/11/1976;0.329;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.296;0.343;0.343;
36160000;2;01/10/1976;0.374;0.343;0.343;0.343;0.343;0.395;0.395;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.579;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.395;0.579;0.451;0.395;0.395;0.395;0.395;0.343
36160000;2;01/09/1976;0.371;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.395;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;
36160000;2;01/08/1976;0.559;0.73;0.651;0.651;0.651;0.651;0.651;0.651;0.651;0.651;0.651;0.651;0.651;0.579;0.579;0.579;0.579;0.512;0.512;0.512;0.512;0.512;0.512;0.512;0.512;0.579;0.451;0.395;0.395;0.395;0.395;0.395
36160000;2;01/07/1976;0.782;1.332;1.215;1.104;0.904;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73
36160000;2;01/06/1976;2.082;2.947;2.746;2.746;2.746;2.555;2.555;2.372;2.372;2.372;2.199;2.199;2.034;2.034;2.034;2.034;2.034;2.034;2.034;2.034;1.878;1.878;1.878;1.878;1.729;1.729;1.589;1.589;1.457;1.457;1.332;
36160000;2;01/05/1976;5.114;9.269;8.414;8.414;7.613;7.232;6.865;6.865;6.51;6.167;5.837;5.518;5.518;5.212;4.917;4.917;4.633;4.633;4.099;4.099;3.849;3.849;3.849;3.849;3.849;3.608;3.378;3.378;3.158;3.158;2.947;2.947
36160000;2;01/04/1976;42.084;60.099;60.099;64.044;85.699;105.352;97.739;82.245;81.11;60.099;51.693;43.111;36.068;43.934;39.119;43.934;39.902;37.578;32.433;27.675;22.71;19.315;18.776;17.722;16.7;16.272;14.42;12.177;11.655;10.657;10.18;
36160000;2;01/03/1976;128.471;129.95;83.388;312.879;144.758;86.867;82.245;91.618;102.782;101.509;157.195;212.208;254.939;347.695;277.811;178.527;118.691;147.818;135.775;138.737;98.987;81.11;63.046;175.154;97.739;77.753;58.175;42.297;31.034;43.934;51.693;56.283
36160000;2;01/02/1976;52.569;0.395;0.395;0.395;0.395;0.451;0.579;1.104;2.555;2.034;1.729;1.589;2.199;6.865;6.865;64.044;155.612;147.818;89.226;51.693;97.739;95.266;53.505;39.902;37.578;45.602;86.867;201.25;221.568;109.268;;
36160000;2;01/01/1976;0.602;0.73;0.579;0.579;0.579;0.579;0.579;0.651;0.651;0.73;0.73;0.73;0.73;0.73;0.651;0.579;0.512;0.512;0.512;0.651;0.73;0.73;0.73;0.651;0.651;0.512;0.512;0.451;0.451;0.451;0.395;0.395
